Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
16p_S16_bin.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0.5094631	344.65936	7.693327	17744.434	0	0	0	0	0.07267302	163.22527	0.6855889	1636.5336	0	0	0	0	0.076660454	1870.4231	0.675326	1604.506	0.053551022	5.3181643	0.48789272	1421.7345	0.85939616	1434.5647	7.7446427	18346.25	0.047634292	7.8509364	0.45724425	1316.0261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489815bin.21	0	0	0	0	0	0	0	0	0.07837363	111.399086	0.77763087	1738.1198	0.068059325	39.07144	0.9808162	2188.2393	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013430543	13.577971	0.121577546	288.85583	0	0	0	0	0.042500935	17.524769	0.3910143	926.2721	0	0	0	0	0.082936585	74.69279	1.1458385	1851.8394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076562904	18.489693	1.3828465	2903.4626	0	0	0	0	0.060736503	1.1209598	0.57777244	1164.4542	0.20684573	431.7284	2.8590105	5369.6313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08422886	0.8449562	0.79354554	1853.1608	0.14045984	180.11261	1.9572078	3588.6023	0.05627674	29.042803	0.52462417	1333.8113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04015854	44.181355	0.40226126	895.4291	0	0	0	0
SRR10489828bin.6	0	0	0	0	0	0	0	0	0.04499041	120.6564	0.48765403	1089.9788	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049631737	21.225145	0.48591697	1159.9073	0	0	0	0	0.053613134	199.45457	0.47551945	1129.7854	0	0	0	0	0.03267237	34.982533	0.31183818	738.7121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033594158	0.39018372	0.3449574	805.5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031092905	53.96144	0.33481595	745.2962	0	0	0	0
SRR5579863rbin.13	0	0	0	0	0	0	0	0	0.013139443	66.95202	0.16011912	357.8901	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017443629	89.165535	0.17786145	422.58087	0	0	0	0	0.018207861	49.228863	0.19648772	465.4589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5_S31_bin.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98704207	800.6125	13.292403	31384.654	0	0	0	0	0.19042473	1.2741596	3.9107206	8019.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489839bin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3989121rbin.6	0	0	0	0	0	0	0	0	0.034423616	65.6814	0.3524967	787.88214	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090940915	30.056444	0.8466592	2021.0159	0	0	0	0	0.06862675	150.87305	0.5936924	1410.5527	0	0	0	0	0.028864408	29.572912	0.26953107	638.4908	0.029811645	0.41000652	0.2120981	610.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041194964	62.204918	0.41521096	924.2549	0	0	0	0
SRR10489828bin.19	0	0	0	0	0	0	0	0	0.0038972422	6.334968	0.0428267	95.72398	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016896093	4.5584745	0.1817257	433.78796	0	0	0	0	0.009232427	11.472649	0.095898196	227.84444	0	0	0	0	0.011934041	5.4279532	0.12821464	303.72726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022067819	8.78975	0.42934942	946.265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_003171215.1_20110800_E2D_genomic	0	0	0	0	0	0	0	0	0.031021617	65.04839	0.31605396	706.4274	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03374423	12.683255	0.32155383	767.5646	0	0	0	0	0.029252678	72.22602	0.25929564	616.06006	0	0	0	0	0.018134028	16.240358	0.16754113	396.8873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034307685	52.855328	0.34514308	768.2845	0	0	0	0
SRR6474866rbin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036673833	0.34848255	0.30286297	882.55237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3985396rbin.20	0	0	0	0	0	0	0	0	0.10580052	165.82031	1.0504138	2347.8306	0.05188505	30.114246	0.73729503	1644.9337	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039895013	10.74393	0.36810103	878.6749	0	0	0	0	0.030734532	38.31956	0.2616886	621.7457	0	0	0	0	0.021692015	7.8440185	0.19798541	469.00687	0.028127313	0.3125663	0.19423893	559.0522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021680918	10.465156	0.42853546	944.4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07493866	94.90675	0.7387932	1644.5448	0	0	0	0
SRR3985384rbin.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089985736	304.7044	2.2667508	4612.26	0.085822456	0.45787495	2.627992	5747.332	0.09499649	73.05054	1.7557024	3869.4824	0.0738074	99.88804	1.3791021	3041.7278	0	0	0	0	0.06423202	83.135216	0.9271822	2189.1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060365073	1.8425223	1.2399424	2684.2322	0.02933007	27.151125	0.43262014	926.64404	0	0	0	0	0	0	0	0
GCA_003142495.1_20120800_E2X_genomic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00594651	7.436638	0.06392472	151.87862	0	0	0	0	0.007361527	3.3969257	0.08061325	190.96448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3989239rbin.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1586321rbin.4	0	0	0	0	0	0	0	0	0.80214906	9494.545	7.7805066	17390.582	0.34853363	246.12953	4.8963723	10923.998	NaN	0	0	0	0.5812829	2743.91	23.309017	46757.535	1.0514228	767.7917	15.429254	35587.13	0	0	0	0	2.281729	4534.1494	20.44208	48796.23	0.5475216	784.24963	4.8688097	13932.023	2.2191966	52557.99	18.439573	43810.555	0.78610253	22.862007	5.6674376	16515.09	1.6051736	13021.87	13.9522505	33051.42	0.9181072	38.496414	6.1838026	17798.023	0.038755048	54.79357	0.5102565	824.6475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051616944	46.898727	0.8553148	1795.8428	0	0	0	0	0.061301857	11.936242	0.51583624	1039.6267	0.2722737	664.08606	3.707815	6963.8096	0.49279103	3.7642298	4.875131	10906.386	0.4141112	2051.94	8.18339	13971.727	0	0	0	0	0	0	0	0	0.2999338	8.733795	2.7621315	6450.3857	0.2424643	394.5518	3.2942688	6040.1445	0.5156957	493.50012	4.6443787	11807.931	0.1244968	0.55829453	4.7758703	8925.589	0	0	0	0	0.14090326	424.4768	3.4621494	7044.5933	0.16969112	1.0454506	5.1249127	11208.016	0.14529277	109.92575	2.6346023	5806.535	0.32089922	450.47104	5.8314996	12861.866	0	0	0	0	0.24636047	451.6904	3.4738157	8202.017	0.34563953	1938.9526	13.180484	23334.027	0.2288012	2.0764914	4.7301917	9699.5625	0.16756052	2907.573	4.346467	8362	0	0	0	0	0.181682	5.587375	3.584483	7759.702	0.32041723	427.82272	4.3694625	9359.104	1.0995429	8469.934	10.607791	23612.82	0.60183364	9.543385	6.0880394	14452.893
15_S41_bin.5	0	0	0	0	0	0	0	0	0	0	0	0	0.23560883	126.03739	3.31015	7385.075	NaN	0	0	0	0	0	0	0	0	0	0	0	0.84874237	348.7431	16.085474	46536.19	0	0	0	0	2.0877833	3560.5078	18.509148	52963.652	0	0	0	0	2.6427574	33.649624	18.487827	53874.117	0	0	0	0	0.67385143	23.113249	4.5085053	12976.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14648388	1.6213098	1.3524911	3158.4624	0	0	0	0	0.06699079	37.446022	0.61473155	1562.9015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05968304	35.876884	0.8071038	1728.7638	0	0	0	0	0.4652709	8.166198	4.6219096	10972.324
SRR10489815bin.17	0	0	0	0	0	0	0	0	0.047038183	715.76483	0.5201478	1162.6073	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03862627	24.10005	0.75416934	1662.1522	0	0	0	0	0	0	0	0	0.04080501	46.83156	0.6020307	1421.4525	0	0	0	0	0.084029414	0.72109216	1.7869157	3664.1863	0.08974333	1750.7887	2.4020886	4621.283	0	0	0	0	0.06668865	1.8840947	1.360815	2945.8982	0.07938777	83.56696	1.1229664	2405.3203	0.032837253	199.07153	0.36609808	814.9298	0	0	0	0
SRR3989258rbin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07525207	99.073135	0.9870005	1595.1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09366397	27.442047	1.551036	3256.5994	0	0	0	0	0.051926088	0.8819161	0.43968534	886.15063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3989257rbin.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06755707	27.62489	1.1704249	2457.4565	0	0	0	0	0.029662458	0.6880613	0.2700765	544.31744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3989258rbin.1	0	0	0	0	0	0	0	0	0.20955922	642.4267	2.0111408	4495.1978	0.07816223	43.428463	1.1002257	2454.646	NaN	0	0	0	0	0	0	0	0.2773528	162.09752	4.089791	9432.984	0	0	0	0	0.40112162	232.86108	3.6267905	8657.324	0	0	0	0	0.5235585	1636.7291	4.4080844	10473.16	0.16825306	2.801002	1.1997763	3496.1858	0.42566192	1269.0455	3.6922266	8746.498	0.20661922	2.9744322	1.3833178	3981.4211	1.5251434	3024.398	19.24527	31103.115	0.40137574	450.45566	3.3683095	6847.684	1.6777674	15465.287	31.134052	55829.668	0.08289467	55.769955	0.603345	1226.47	2.0661385	5853.4624	40.975643	71339.5	1.6082095	1776.4656	25.966719	54520.445	0	0	0	0	0.4918134	31.784714	4.1316943	8327.101	2.2155554	5487.392	29.333103	55091.777	2.4808633	14.073751	23.894062	53454.535	1.8786576	8905.617	36.827343	62876.336	1.2481029	0.42296156	22.500614	61191.69	2.839927	2.9046943	73.23886	115896.01	0.88571614	14.602357	7.9321847	18523.977	2.490056	4541.364	33.10729	60703.24	1.3797426	967.4399	12.160264	30916.414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07441856	113.88742	1.3445332	2965.483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02138564	34.189617	0.3062529	655.9736	0.29429653	566.53687	2.8073068	6249.0313	0.16395925	1.4515178	1.6289818	3867.1729
SRR3989239rbin.25	0	0	0	0	0	0	0	0	0.016574569	48.40927	0.18532886	414.2375	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016947698	18.12428	0.16896704	400.26535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03324877	13.620675	0.59640765	1252.2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_003135455.1_20111000_P3M_genomic	0	0	0	0	0	0	0	0	0.016699815	103.19177	0.17324731	387.2332	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036633506	13.153041	0.39170718	935.0239	0	0	0	0	0.025088027	60.92936	0.2534935	602.2747	0	0	0	0	0.030228509	39.955082	0.324948	769.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09149635	0.3668447	3.584293	6698.659	0	0	0	0	0.111273594	291.35226	2.7736514	5643.6724	0.0900461	0.44863555	2.7430022	5998.8584	0.1303003	60.014385	2.3742478	5232.726	0.08765263	99.40126	1.615406	3562.9158	0	0	0	0	0.10463018	107.6707	1.4929947	3525.1042	0	0	0	0	0.0801885	0.5687345	1.6851285	3455.4656	0.067030475	1086.2703	1.7837383	3431.663	0	0	0	0	0.10279575	2.2957258	2.058385	4456.0005	0.06656388	53.41626	0.93765545	2008.3965	0.015509309	60.657677	0.1614584	359.40463	0	0	0	0
